"Updates","params_6","params_10","params_3","params_9","params_7","params_1","params_4","params_8","params_2","params_5"
"7530.0","176.88278594771242","180.0483870967742","nan","nan","nan","159.39327477866803","nan","nan","225.25","233.14059686112873"
"7540.0","175.3722387178041","168.0323076923077","nan","nan","139.0","169.62395548936874","132.5","nan","368.25","243.08643483709272"
"7550.0","168.60416219439475","223.2403846153846","nan","nan","89.0","160.29347471634344","nan","nan","nan","321.07027282143815"
"7560.0","181.2396425796426","284.7478632478633","nan","nan","nan","288.78751026272573","116.0","nan","nan","234.03544363917817"
"7570.0","158.69279789586167","367.3993325917686","nan","185.0","351.5","381.25504249585407","nan","nan","170.83333333333331","131.49720597790773"
"7580.0","155.24634858714677","276.72222222222223","57.0","nan","109.0","179.81733231485524","nan","nan","117.5","132.0608566206168"
"7590.0","169.86301587301585","326.0900432900433","nan","nan","nan","162.6342744565789","nan","nan","429.0","129.07856280193238"
"7600.0","155.38117880692977","205.8025987006497","nan","nan","108.0","172.68019840812326","106.0","nan","696.0","130.23967998058387"
"7610.0","171.05950213308705","185.02216748768473","nan","nan","95.0","171.75079534662868","134.0","nan","505.75","136.59515721627037"
"7620.0","168.0498329207025","446.4477018633541","55.0","nan","nan","166.7345671721447","nan","nan","992.0","246.15658591023714"
"7630.0","173.87963855603607","156.50174825174827","nan","nan","nan","240.9484504206033","nan","nan","496.0","388.50883767395396"
"7640.0","148.262378376683","167.0406976744186","56.0","nan","129.0","171.09189640768588","nan","nan","411.8333333333333","167.45718954248366"
"7650.0","160.0223245496978","159.3169312169312","nan","nan","218.5","361.59671316132636","130.0","nan","624.0","332.9564177241523"
"7660.0","161.18629327308912","371.41475095785444","nan","nan","nan","339.5469155844156","nan","nan","567.3333333333334","235.33477917213872"
"7670.0","153.0504329004329","439.5656565656565","64.0","nan","543.0","261.1819801419945","144.0","nan","355.5","149.49070048309179"
"7680.0","162.76669278996866","263.38189655172414","nan","nan","89.0","369.93495867078565","121.0","nan","336.5","278.4366726612798"
"7690.0","175.59115153731744","292.94848694848696","nan","nan","111.0","351.52413053048645","nan","nan","nan","130.80701542426803"
"7700.0","160.7281708754209","330.1777056277057","nan","nan","nan","166.25656487232573","nan","nan","nan","136.8364041727229"
"7710.0","168.0220114942529","233.68063186813188","nan","nan","nan","248.72765816921702","nan","nan","398.0","139.21035515618314"
"7720.0","155.5991445511011","403.2720713073005","64.0","nan","90.0","241.6746794871795","nan","nan","615.5","129.39862647612333"
"7730.0","167.82299505048348","244.97142857142856","nan","nan","nan","196.39790372670808","nan","nan","326.25","263.27758044028315"
"7740.0","158.9526816239316","150.7106197106197","nan","nan","125.0","308.19648361598973","nan","nan","462.75","133.2633500371131"
"7750.0","165.94493571266284","323.0464576074332","nan","nan","nan","160.1754061798991","103.0","nan","560.45","190.70736788617887"
"7760.0","154.8603389434315","352.54096520763187","49.0","nan","596.0","168.58711343732898","116.0","nan","335.4166666666667","126.17396745932416"
"7770.0","158.01207895462494","161.42420634920634","nan","93.0","132.0","276.24145984880903","97.0","nan","235.0","133.00809087937233"
"7780.0","151.62103881371038","299.3531092067678","nan","nan","nan","205.74751773049644","nan","nan","190.0","140.82089169000935"
"7790.0","154.16960246757048","156.80701754385964","nan","nan","564.0","247.05538848131766","nan","nan","562.0","238.5710402999063"
"7800.0","155.24654165579864","289.33177933177933","nan","nan","nan","272.43655753968255","nan","nan","nan","136.20449691012402"
"7810.0","161.80555880513558","155.73944119558155","nan","nan","nan","319.2845505351899","nan","nan","355.3333333333333","239.01289686718906"
