"PandaController_2019_07_11__04_22_12__463949axucqtuhun","PandaController_2019_07_11__07_52_35__792458blpwiaskud","PandaController_2019_08_11__08_38_47__735509zcglqsaenn","PandaController_2019_08_11__11_34_05__216181wrezbfoqef","PandaController_2019_08_11__13_28_46__876978roceimuexi","Mean_over_std_grasp_times"
"nan","149.50963570563326","82.66429615369539","nan","80.99554007451103","104.38982397794656"
"nan","83.48442216021441","68.859373215838","nan","98.18631665246323","83.51003734283854"
"nan","123.5571360460961","95.99575257794824","nan","80.07625453558317","99.87638105320917"
"nan","123.23194715467429","58.56787218410716","nan","109.63120773218499","97.14367569032214"
"nan","102.6789098371502","60.32373588961027","nan","103.87647164184723","88.9597057895359"
"nan","163.45062185898837","49.31230440148397","575.5849198858497","83.83923944177594","218.0467713970245"
"nan","89.11576206047417","45.39996046536175","317.1503323872345","69.05482433956925","130.1802198131599"
"nan","97.61794373965573","58.605294664047605","nan","128.02406793970806","94.74910211447047"
"nan","161.42727876652796","54.745052425103424","305.47012947258855","64.04501064493802","146.42186782728947"
"nan","96.98259402141986","47.597714820570445","nan","75.58809677046719","73.38946853748583"
"nan","168.41785446115475","43.92395441576267","nan","72.6885863121495","95.01013172968896"
"nan","130.176509243785","59.44103218088717","217.03763114569173","92.20949074623292","124.7161658291492"
"nan","112.89459896819899","38.043889128216115","359.9173516239527","63.65703709003532","143.6282192026008"
"nan","149.4132856866088","59.921789321888184","391.7371567773473","101.07689542832632","175.53728180354264"
"nan","102.79782515765038","46.835748116020326","333.0472939388639","75.01290606255277","139.42344331877186"
"nan","196.67080708429856","56.07726675353672","nan","87.02365133187972","113.25724172323834"
